op,room_base,room_raw,stage,round,seq_in_room,sender,receiver,is_broadcast,bytes,participants_k
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,1,2,1,2,1,14393,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,1,2,1,3,1,14393,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,1,3,3,1,1,14448,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,1,3,3,2,1,14448,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,2,4,3,1,1,332,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,2,4,3,2,1,332,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,2,5,1,2,1,336,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,2,5,1,3,1,336,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,2,6,2,1,1,332,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,2,6,2,3,1,332,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,3,7,2,1,0,556,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,3,8,2,3,0,555,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,3,9,3,1,0,551,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,3,10,3,2,0,557,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,3,11,1,2,0,555,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,3,12,1,3,0,555,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,4,13,2,1,1,538,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,4,13,2,3,1,538,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,4,14,3,1,1,533,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,4,14,3,2,1,533,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,4,15,1,2,1,547,3
dkg,dkg_room_1768484522745-10749-18-2014720572,dkg_room_1768484522745-10749-18-2014720572,,4,15,1,3,1,547,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,1,1,3,1,1,14416,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,1,1,3,2,1,14416,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,1,2,2,1,1,14427,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,1,2,2,3,1,14427,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,1,3,1,2,1,14417,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,1,3,1,3,1,14417,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,2,4,2,1,1,329,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,2,4,2,3,1,329,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,2,5,3,1,1,335,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,2,5,3,2,1,335,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,2,6,1,2,1,334,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,2,6,1,3,1,334,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,3,7,3,1,0,556,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,3,8,3,2,0,556,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,3,9,1,2,0,554,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,3,10,1,3,0,556,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,3,11,2,1,0,551,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,3,12,2,3,0,552,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,4,13,1,2,1,541,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,4,13,1,3,1,541,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,4,14,3,1,1,552,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,4,14,3,2,1,552,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,4,15,2,1,1,547,3
dkg,dkg_room_1768484523137-10749-19-2862429965,dkg_room_1768484523137-10749-19-2862429965,,4,15,2,3,1,547,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,1,1,1,2,1,14402,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,1,1,1,3,1,14402,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,1,2,3,1,1,14417,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,1,2,3,2,1,14417,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,1,3,2,1,1,14395,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,1,3,2,3,1,14395,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,2,4,3,1,1,333,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,2,4,3,2,1,333,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,2,5,2,1,1,331,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,2,5,2,3,1,331,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,2,6,1,2,1,327,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,2,6,1,3,1,327,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,3,7,1,2,0,546,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,3,8,1,3,0,546,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,3,9,3,1,0,551,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,3,10,3,2,0,548,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,3,11,2,1,0,553,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,3,12,2,3,0,556,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,4,13,1,2,1,545,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,4,13,1,3,1,545,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,4,14,3,1,1,544,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,4,14,3,2,1,544,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,4,15,2,1,1,542,3
dkg,dkg_room_1768484523504-10749-20-1715216120,dkg_room_1768484523504-10749-20-1715216120,,4,15,2,3,1,542,3
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,1,1,2,1,1,12705,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,1,2,1,2,1,12729,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,2,3,2,1,0,5741,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,2,4,1,2,0,5737,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,3,5,2,1,1,1271,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,3,6,1,2,1,1244,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,4,7,1,2,1,332,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,5,8,2,1,1,339,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,5,9,1,2,1,6543,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,6,10,2,1,1,6573,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,6,11,2,1,1,805,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-offline,offline,7,12,1,2,1,786,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-online,online,1,1,1,2,1,181,2
sign,signing_room_1768484538805-11470-1-122222128,signing_room_1768484538805-11470-1-122222128-online,online,4,2,2,1,1,186,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,1,1,2,1,1,12761,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,1,2,1,2,1,12741,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,2,3,1,2,0,5763,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,2,4,2,1,0,5761,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,3,5,1,2,1,1251,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,3,6,2,1,1,1259,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,4,7,2,1,1,335,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,5,8,1,2,1,334,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,5,9,1,2,1,6553,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,6,10,2,1,1,6557,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,6,11,2,1,1,798,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-offline,offline,7,12,1,2,1,799,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-online,online,1,1,2,1,1,182,2
sign,signing_room_1768484539202-11470-2-259198090,signing_room_1768484539202-11470-2-259198090-online,online,4,2,1,2,1,176,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,1,1,1,2,1,12736,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,1,2,2,1,1,12736,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,2,3,2,1,0,5777,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,2,4,1,2,0,5685,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,3,5,1,2,1,1254,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,3,6,2,1,1,1244,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,4,7,2,1,1,347,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,5,8,1,2,1,329,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,5,9,2,1,1,6571,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,6,10,1,2,1,6542,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,6,11,1,2,1,811,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-offline,offline,7,12,2,1,1,804,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-online,online,1,1,2,1,1,176,2
sign,signing_room_1768484539600-11470-3-303525803,signing_room_1768484539600-11470-3-303525803-online,online,4,2,1,2,1,179,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,1,1,2,1,1,12737,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,1,2,1,2,1,12697,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,2,3,1,2,0,5698,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,2,4,2,1,0,5736,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,3,5,1,2,1,1270,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,3,6,2,1,1,1238,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,4,7,2,1,1,325,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,5,8,1,2,1,340,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,5,9,2,1,1,6577,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,6,10,1,2,1,6550,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,6,11,2,1,1,814,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-offline,offline,7,12,1,2,1,804,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-online,online,1,1,2,1,1,184,2
sign,signing_room_1768484539992-11470-4-194486548,signing_room_1768484539992-11470-4-194486548-online,online,4,2,1,2,1,181,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,1,1,2,1,1,12776,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,1,2,1,2,1,12735,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,2,3,1,2,0,5777,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,2,4,2,1,0,5706,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,3,5,2,1,1,1256,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,3,6,1,2,1,1247,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,4,7,1,2,1,341,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,5,8,2,1,1,336,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,5,9,1,2,1,6535,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,6,10,2,1,1,6577,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,6,11,1,2,1,811,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-offline,offline,7,12,2,1,1,803,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-online,online,1,1,2,1,1,187,2
sign,signing_room_1768484540387-11470-5-1970512245,signing_room_1768484540387-11470-5-1970512245-online,online,4,2,1,2,1,179,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,1,1,2,1,1,12772,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,1,2,1,2,1,12778,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,2,3,2,1,0,5735,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,2,4,1,2,0,5772,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,3,5,1,2,1,1259,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,3,6,2,1,1,1259,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,4,7,2,1,1,320,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,5,8,1,2,1,335,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,5,9,1,2,1,6587,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,6,10,2,1,1,6541,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,6,11,1,2,1,807,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-offline,offline,7,12,2,1,1,809,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-online,online,1,1,2,1,1,180,2
sign,signing_room_1768484540794-11470-6-298189759,signing_room_1768484540794-11470-6-298189759-online,online,4,2,1,2,1,186,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,1,1,1,2,1,12737,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,1,2,2,1,1,12749,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,2,3,2,1,0,5747,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,2,4,1,2,0,5755,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,3,5,1,2,1,1241,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,3,6,2,1,1,1276,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,4,7,2,1,1,341,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,5,8,1,2,1,334,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,5,9,1,2,1,6546,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,6,10,2,1,1,6522,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,6,11,2,1,1,808,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-offline,offline,7,12,1,2,1,813,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-online,online,1,1,1,2,1,180,2
sign,signing_room_1768484541190-11470-7-1784418833,signing_room_1768484541190-11470-7-1784418833-online,online,4,2,2,1,1,180,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,1,1,1,2,1,12795,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,1,2,2,1,1,12708,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,2,3,1,2,0,5733,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,2,4,2,1,0,5740,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,3,5,1,2,1,1269,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,3,6,2,1,1,1250,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,4,7,1,2,1,337,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,5,8,2,1,1,343,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,5,9,2,1,1,6549,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,6,10,1,2,1,6569,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,6,11,1,2,1,791,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-offline,offline,7,12,2,1,1,811,2
sign,signing_room_1768484541592-11470-8-1173417987,signing_room_1768484541592-11470-8-1173417987-online,online,1,1,1,2,1,180,2
